"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"2106","FDF26","OUT046",2540.3037109375
"2107","NCN29","OUT018",564.933227539062
"2108","FDE20","OUT045",2758.83154296875
"2109","FDA46","OUT046",3036.72412109375
"2110","FDU28","OUT045",3021.5029296875
"2111","FDQ48","OUT045",1596.44079589844
"2112","FDV36","OUT013",1954.41088867188
"2113","FDR14","OUT018",756.50927734375
"2114","FDP23","OUT017",3512.599609375
"2115","FDP56","OUT013",698.422180175781
"2116","FDK48","OUT010",268.074035644531
"2117","FDR48","OUT046",2485.60546875
"2118","NCY29","OUT049",925.6865234375
"2119","FDM22","OUT018",743.295959472656
"2120","DRJ01","OUT013",2579.94091796875
"2121","FDZ43","OUT045",3976.52001953125
"2122","FDV03","OUT035",2522.91845703125
"2123","FDX11","OUT027",5161.32958984375
"2124","NCA41","OUT027",5089.42822265625
"2125","FDE38","OUT017",2768.14135742188
"2126","FDI27","OUT018",537.516296386719
"2127","FDN32","OUT013",3105.3310546875
"2128","NCN43","OUT017",2103.13403320312
"2129","FDB47","OUT027",5546.8134765625
"2130","FDV03","OUT017",2522.91845703125
"2131","NCN30","OUT045",1536.81066894531
"2132","NCV54","OUT010",288.834136962891
"2133","FDV07","OUT013",1759.93286132812
"2134","FDP07","OUT049",2968.38745117188
"2135","FDK48","OUT018",969.609375
"2136","FDM15","OUT019",404.491638183594
"2137","FDY19","OUT027",2955.97973632812
"2138","FDK46","OUT046",4070.02758789062
"2139","FDY11","OUT045",1106.11242675781
"2140","FDH09","OUT046",817.710693359375
"2141","FDO08","OUT027",4605.61865234375
"2142","FDU14","OUT013",3735.54638671875
"2143","FDD22","OUT027",2955.97973632812
"2144","FDM27","OUT017",2509.2666015625
"2145","FDL02","OUT027",2828.77880859375
"2146","NCA17","OUT035",2336.62353515625
"2147","FDE38","OUT019",430.588623046875
"2148","NCG07","OUT049",3153.435546875
"2149","DRC27","OUT013",3709.72094726562
"2150","FDA27","OUT035",3838.212890625
"2151","FDW40","OUT045",2243.91333007812
"2152","DRI11","OUT013",1820.26062011719
"2153","FDN50","OUT046",1571.1474609375
"2154","FDR12","OUT046",2805.0478515625
"2155","FDT34","OUT027",2828.77880859375
"2156","FDW11","OUT035",1008.61187744141
"2157","NCO30","OUT027",5139.51318359375
"2158","FDZ34","OUT017",3103.16455078125
"2159","FDU45","OUT017",1938.54187011719
"2160","NCD42","OUT035",716.169860839844
"2161","FDX25","OUT045",2802.02026367188
"2162","NCR29","OUT046",925.6865234375
"2163","FDX43","OUT019",499.637847900391
"2164","FDB04","OUT010",291.588806152344
"2165","FDR49","OUT027",1365.87890625
"2166","FDS39","OUT018",2045.20886230469
"2167","FDW58","OUT045",1746.11840820312
"2168","FDG22","OUT019",54.624340057373
"2169","FDG31","OUT017",1008.61187744141
"2170","NCV53","OUT027",6109.61669921875
"2171","DRJ37","OUT035",2538.1396484375
"2172","FDV07","OUT035",1924.41882324219
"2173","FDW52","OUT018",2520.20849609375
"2174","FDT15","OUT045",3179.70385742188
"2175","FDD02","OUT018",1631.77075195312
"2176","FDM16","OUT035",1185.76928710938
"2177","NCE55","OUT046",2735.99853515625
"2178","FDB57","OUT018",3488.90673828125
"2179","FDQ04","OUT013",675.733459472656
"2180","FDQ47","OUT019",54.624340057373
"2181","FDY14","OUT019",1256.43969726562
"2182","DRK37","OUT017",3153.27978515625
"2183","FDO25","OUT017",3356.02612304688
"2184","FDL57","OUT046",4018.49365234375
"2185","NCK29","OUT018",1824.51574707031
"2186","FDK46","OUT027",6678.55322265625
"2187","NCB43","OUT010",491.784240722656
"2188","DRE01","OUT027",5628.14599609375
"2189","FDC46","OUT018",2909.61206054688
"2190","FDQ23","OUT045",1761.33935546875
"2191","FDX38","OUT049",769.599731445312
"2192","FDG60","OUT018",3494.41870117188
"2193","FDW55","OUT017",3897.87670898438
"2194","FDP39","OUT013",703.014770507812
"2195","FDB20","OUT018",969.232482910156
"2196","FDV21","OUT017",2062.9580078125
"2197","FDZ02","OUT013",1466.50305175781
"2198","FDP19","OUT027",3398.51196289062
"2199","FDA38","OUT035",3820.5625
"2200","FDH22","OUT045",2039.296875
"2201","DRM11","OUT045",4206.287109375
"2202","FDO12","OUT027",5442.19775390625
"2203","FDT14","OUT049",2039.296875
"2204","FDW34","OUT010",766.993835449219
"2205","FDG04","OUT027",5089.42822265625
"2206","FDW59","OUT018",1161.76599121094
"2207","FDR33","OUT018",1646.37219238281
"2208","FDP32","OUT013",1969.63195800781
"2209","FDL13","OUT027",5852.939453125
"2210","FDD22","OUT013",1780.08447265625
"2211","FDV40","OUT027",1756.38635253906
"2212","NCD55","OUT046",756.66943359375
"2213","FDQ20","OUT010",54.7572593688965
"2214","FDD28","OUT045",925.6865234375
"2215","FDC39","OUT045",3332.36499023438
"2216","NCR17","OUT049",1930.10192871094
"2217","DRO35","OUT018",1691.47900390625
"2218","FDF40","OUT049",3864.19384765625
"2219","FDR31","OUT018",2045.0732421875
"2220","NCQ41","OUT017",3138.05883789062
"2221","FDP38","OUT046",783.950744628906
"2222","NCU54","OUT027",5444.93798828125
"2223","FDG22","OUT018",518.712951660156
"2224","DRK59","OUT013",3780.85400390625
"2225","FDC37","OUT046",1746.11840820312
"2226","NCO42","OUT013",2367.36938476562
"2227","NCT42","OUT017",2578.31567382812
"2228","FDX27","OUT035",1594.80847167969
"2229","FDV40","OUT018",927.869812011719
"2230","FDT45","OUT027",1499.01989746094
"2231","FDS47","OUT019",332.706787109375
"2232","FDR45","OUT035",4026.00610351562
"2233","FDB03","OUT045",3657.97827148438
"2234","FDO49","OUT035",851.130065917969
"2235","FDU60","OUT027",4605.61865234375
"2236","FDB26","OUT018",668.024169921875
"2237","FDB46","OUT017",3356.02612304688
"2238","FDQ37","OUT019",571.565856933594
"2239","FDN03","OUT017",3897.87670898438
"2240","NCX30","OUT045",3814.5517578125
"2241","FDK32","OUT019",404.491638183594
"2242","DRM47","OUT013",3019.77758789062
"2243","NCO02","OUT046",1133.64685058594
"2244","FDP04","OUT013",1034.93481445312
"2245","NCO43","OUT049",1746.98840332031
"2246","FDD59","OUT013",1112.03259277344
"2247","FDQ10","OUT017",2828.70874023438
"2248","FDW45","OUT035",2322.2724609375
"2249","NCK30","OUT049",3890.86743164062
"2250","FDU31","OUT018",3018.91455078125
"2251","NCQ17","OUT019",404.491638183594
"2252","FDN01","OUT017",2759.65966796875
"2253","FDZ19","OUT049",2735.99853515625
"2254","DRG37","OUT017",2563.0947265625
"2255","FDE32","OUT045",678.157897949219
"2256","FDO34","OUT049",2743.61059570312
"2257","FDM04","OUT019",137.507568359375
"2258","FDZ25","OUT049",2789.82690429688
"2259","FDU08","OUT049",1611.66186523438
"2260","NCW30","OUT045",4070.02758789062
"2261","NCM18","OUT013",918.365905761719
"2262","FDS22","OUT035",780.330383300781
"2263","NCH18","OUT017",3897.87670898438
"2264","FDC23","OUT013",2684.56860351562
"2265","FDY46","OUT013",3004.556640625
"2266","NCU06","OUT046",3759.853515625
"2267","FDX57","OUT045",1522.45971679688
"2268","FDX36","OUT027",5722.19091796875
"2269","FDL16","OUT045",774.192321777344
"2270","FDT16","OUT010",808.595947265625
"2271","FDN16","OUT018",1491.06762695312
"2272","FDC03","OUT046",3074.92065429688
"2273","DRF60","OUT013",3835.55200195312
"2274","FDS27","OUT027",5185.52001953125
"2275","FDP33","OUT010",756.188171386719
"2276","FDJ36","OUT018",1529.82458496094
"2277","NCR42","OUT013",606.980285644531
"2278","FDV14","OUT017",1374.87255859375
"2279","NCP42","OUT035",3153.27978515625
"2280","FDB50","OUT027",1847.95239257812
"2281","NCC30","OUT027",4605.24951171875
"2282","FDA23","OUT018",1516.89282226562
"2283","FDW16","OUT017",1374.87255859375
"2284","FDQ52","OUT010",526.122924804688
"2285","FDB58","OUT049",2328.18334960938
"2286","NCP29","OUT049",1096.35400390625
"2287","NCM05","OUT045",4514.62255859375
"2288","FDO25","OUT013",3222.52392578125
"2289","NCM54","OUT046",2064.25219726562
"2290","NCL54","OUT046",2805.0478515625
"2291","FDL39","OUT010",428.313415527344
"2292","FDF53","OUT018",2641.3720703125
"2293","NCQ42","OUT035",2073.56225585938
"2294","FDF58","OUT013",928.124267578125
"2295","FDZ04","OUT035",1115.42248535156
"2296","FDE26","OUT019",384.723876953125
"2297","FDS60","OUT017",2977.73608398438
"2298","FDV58","OUT017",2420.43920898438
"2299","FDM04","OUT045",813.118103027344
"2300","FDE08","OUT035",2322.2724609375
"2301","NCB43","OUT049",3071.14526367188
"2302","FDU11","OUT010",288.834136962891
"2303","FDF22","OUT019",535.487121582031
"2304","FDE24","OUT013",2134.07202148438
"2305","DRJ49","OUT046",2079.47314453125
"2306","NCQ53","OUT035",3838.212890625
"2307","NCL41","OUT013",606.980285644531
"2308","FDR22","OUT013",1814.359375
"2309","FDH04","OUT035",1610.02941894531
"2310","DRH15","OUT045",746.911010742188
"2311","FDY40","OUT049",783.950744628906
"2312","NCI17","OUT035",1565.93420410156
"2313","NCC18","OUT013",2679.98559570312
"2314","FDY28","OUT027",5444.93798828125
"2315","FDB45","OUT027",2843.1298828125
"2316","NCL30","OUT018",1781.14196777344
"2317","FDM10","OUT017",3442.68041992188
"2318","FDH22","OUT027",3398.51196289062
"2319","NCZ53","OUT017",3153.27978515625
"2320","NCI18","OUT013",3531.96142578125
"2321","FDH14","OUT027",3454.21850585938
"2322","FDR36","OUT027",1123.31518554688
"2323","FDW01","OUT045",2499.25756835938
"2324","FDK02","OUT027",2955.97973632812
"2325","FDJ02","OUT018",1883.01977539062
"2326","FDU55","OUT013",4164.59375
"2327","NCV18","OUT027",2215.28955078125
"2328","FDH14","OUT018",1781.14196777344
"2329","FDZ37","OUT045",1380.78344726562
"2330","FDX49","OUT049",3689.96997070312
"2331","NCD43","OUT046",1761.33935546875
"2332","FDZ07","OUT013",918.365905761719
"2333","FDK43","OUT035",2103.13403320312
"2334","FDR32","OUT018",3514.06298828125
"2335","FDT39","OUT013",2444.8134765625
"2336","NCV54","OUT017",2103.13403320312
"2337","FDF38","OUT018",597.224487304688
"2338","FDV60","OUT046",2918.74536132812
"2339","FDH44","OUT027",3468.5693359375
"2340","FDS21","OUT046",999.301879882812
"2341","NCL41","OUT045",678.157897949219
"2342","FDM46","OUT017",1600.27099609375
"2343","FDU27","OUT045",774.192321777344
"2344","NCJ54","OUT017",3872.05151367188
"2345","DRG51","OUT018",2475.85693359375
"2346","NCA29","OUT019",515.346435546875
"2347","FDR47","OUT045",3021.5029296875
"2348","NCL19","OUT027",3468.5693359375
"2349","DRG01","OUT049",1173.16467285156
"2350","FDG10","OUT046",935.444885253906
"2351","NCV05","OUT049",2554.65478515625
"2352","NCH18","OUT019",685.685363769531
"2353","FDV14","OUT018",1178.89477539062
"2354","DRJ23","OUT035",3138.05883789062
"2355","DRJ11","OUT046",3036.72412109375
"2356","FDZ03","OUT017",3083.36059570312
"2357","FDI27","OUT010",86.6311721801758
"2358","FDJ14","OUT018",1161.63037109375
"2359","FDU32","OUT017",2103.13403320312
"2360","FDD47","OUT027",4472.56298828125
"2361","DRF36","OUT035",3138.05883789062
"2362","FDM21","OUT046",3938.32421875
"2363","FDV10","OUT018",542.10888671875
"2364","FDH60","OUT018",2980.2939453125
"2365","FDX47","OUT010",353.582977294922
"2366","FDT19","OUT019",408.383575439453
"2367","FDO11","OUT045",4002.34521484375
"2368","FDH24","OUT027",4093.85668945312
"2369","FDL02","OUT018",1562.31005859375
"2370","FDB02","OUT049",2805.0478515625
"2371","FDA43","OUT046",3103.79345703125
"2372","FDG52","OUT045",774.192321777344
"2373","DRC12","OUT013",3004.556640625
"2374","FDY37","OUT018",2089.560546875
"2375","NCU18","OUT045",2272.7861328125
"2376","FDU09","OUT035",949.347473144531
"2377","DRJ25","OUT027",1271.83349609375
"2378","DRE12","OUT018",1513.40930175781
"2379","DRL47","OUT017",2073.56225585938
"2380","DRK01","OUT046",1542.27331542969
"2381","FDC22","OUT019",571.565856933594
"2382","FDG44","OUT013",836.155883789062
"2383","FDW04","OUT035",2062.9580078125
"2384","FDK09","OUT049",3707.62036132812
"2385","NCN43","OUT035",2103.13403320312
"2386","FDG04","OUT049",3179.26098632812
"2387","FDH32","OUT010",315.050384521484
"2388","DRI47","OUT017",2336.62353515625
"2389","DRE15","OUT013",1090.9306640625
"2390","FDY11","OUT035",1167.06628417969
"2391","FDO60","OUT049",756.66943359375
"2392","FDQ20","OUT018",597.224487304688
"2393","FDO57","OUT027",4050.63256835938
"2394","FDT14","OUT019",463.061370849609
"2395","FDA57","OUT049",742.318420410156
"2396","DRN35","OUT017",706.411437988281
"2397","FDJ03","OUT046",774.192321777344
"2398","FDX28","OUT017",1744.82421875
"2399","DRE25","OUT045",1355.80407714844
"2400","FDR09","OUT046",3892.52197265625
"2401","FDB23","OUT035",3968.03002929688
"2402","FDO08","OUT045",2718.6552734375
"2403","FDQ23","OUT049",1761.33935546875
"2404","FDW04","OUT013",1929.45568847656
"2405","DRK13","OUT010",431.171508789062
"2406","NCL17","OUT027",3454.21850585938
"2407","FDY21","OUT035",3045.1640625
"2408","FDJ38","OUT027",5346.10546875
"2409","FDA37","OUT019",398.675354003906
"2410","FDV43","OUT013",675.733459472656
"2411","FDL36","OUT046",1355.80407714844
"2412","FDD53","OUT045",742.318420410156
"2413","FDZ19","OUT010",328.601928710938
"2414","FDV21","OUT045",2039.296875
"2415","NCL54","OUT018",2522.0732421875
"2416","DRI47","OUT027",3468.5693359375
"2417","DRG03","OUT049",2499.25756835938
"2418","FDG21","OUT013",2360.54321289062
"2419","FDW03","OUT018",1370.06030273438
"2420","NCI55","OUT046",2064.25219726562
"2421","DRC36","OUT019",408.383575439453
"2422","FDH22","OUT017",2062.9580078125
"2423","FDV20","OUT045",2024.07592773438
"2424","NCU41","OUT027",5089.42822265625
"2425","FDN46","OUT027",2828.77880859375
"2426","FDK50","OUT045",2554.65478515625
"2427","NCA05","OUT027",3468.5693359375
"2428","DRH01","OUT018",2608.88647460938
"2429","FDT08","OUT018",2256.32348632812
"2430","FDM08","OUT018",3424.26440429688
"2431","FDZ07","OUT035",1013.20446777344
"2432","FDS22","OUT017",780.330383300781
"2433","FDV35","OUT027",4050.63256835938
"2434","FDI28","OUT010",263.4814453125
"2435","FDW58","OUT027",2843.1298828125
"2436","FDT52","OUT045",4002.34521484375
"2437","FDY34","OUT046",2758.83154296875
"2438","FDR10","OUT046",2539.43383789062
"2439","FDK57","OUT017",2062.9580078125
"2440","FDR02","OUT027",2912.90087890625
"2441","FDX49","OUT046",3640.32788085938
"2442","FDQ20","OUT046",756.66943359375
"2443","DRK23","OUT045",4000.14575195312
"2444","NCW06","OUT046",3114.39770507812
"2445","FDR31","OUT017",2337.49340820312
"2446","NCE43","OUT013",2579.94091796875
"2447","DRO59","OUT027",1847.95239257812
"2448","FDN09","OUT049",3864.19384765625
"2449","FDR11","OUT046",2485.60546875
"2450","FDO57","OUT013",2360.54321289062
"2451","NCX18","OUT017",3138.05883789062
"2452","FDB05","OUT018",3308.61938476562
"2453","FDQ08","OUT018",780.284362792969
"2454","NCG43","OUT035",1585.05004882812
"2455","FDJ56","OUT013",1649.98559570312
"2456","FDA13","OUT010",13.5063381195068
"2457","FDO56","OUT017",1939.41186523438
"2458","FDB37","OUT018",3506.02856445312
"2459","FDZ02","OUT018",1412.57250976562
"2460","FDQ24","OUT046",3759.853515625
"2461","FDM16","OUT013",1090.9306640625
"2462","FDU35","OUT049",1601.90344238281
"2463","FDT35","OUT035",2698.22216796875
"2464","NCX30","OUT049",3864.19384765625
"2465","FDG04","OUT017",3153.27978515625
"2466","FDI12","OUT035",1394.68603515625
"2467","FDE35","OUT035",1138.42895507812
"2468","NCP14","OUT027",2828.77880859375
"2469","NCY53","OUT045",1845.36071777344
"2470","FDP49","OUT017",949.347473144531
"2471","FDQ04","OUT017",770.572021484375
"2472","FDM39","OUT035",2788.53271484375
"2473","FDO58","OUT019",489.521209716797
"2474","FDC56","OUT017",1913.58666992188
"2475","NCQ54","OUT046",2743.61059570312
"2476","FDV10","OUT027",1123.31518554688
"2477","NCK17","OUT046",742.318420410156
"2478","NCF55","OUT027",1073.50561523438
"2479","FDV33","OUT013",4001.26342773438
"2480","NCH29","OUT019",351.891204833984
"2481","FDA37","OUT027",3398.51196289062
"2482","FDH46","OUT018",1562.25012207031
"2483","FDS25","OUT035",1884.24267578125
"2484","FDH04","OUT027",2468.82690429688
"2485","FDX52","OUT046",3129.61889648438
"2486","NCD42","OUT017",716.169860839844
"2487","FDW47","OUT017",2073.56225585938
"2488","FDL25","OUT027",2660.06079101562
"2489","NCJ06","OUT010",288.834136962891
"2490","FDY09","OUT013",2679.98559570312
"2491","FDS40","OUT046",692.508850097656
"2492","FDH41","OUT017",3356.02612304688
"2493","FDG38","OUT035",1394.68603515625
"2494","FDU03","OUT027",4732.05078125
"2495","FDV20","OUT046",2024.07592773438
"2496","DRB13","OUT045",3129.61889648438
"2497","NCQ30","OUT013",1969.63195800781
"2498","NCH06","OUT013",3780.85400390625
"2499","FDU50","OUT018",1647.12731933594
"2500","NCO42","OUT019",439.422119140625
"2501","FDW09","OUT018",807.179016113281
"2502","FDH04","OUT013",1309.60595703125
"2503","FDC21","OUT045",1731.76745605469
"2504","FDL21","OUT049",756.66943359375
"2505","FDM46","OUT010",315.050384521484
"2506","FDT22","OUT019",183.512680053711
"2507","FDB28","OUT035",2957.62719726562
"2508","FDI12","OUT018",1220.20092773438
"2509","FDA28","OUT045",2049.90112304688
"2510","FDF59","OUT013",1934.03869628906
"2511","FDM45","OUT027",3398.51196289062
"2512","FDQ56","OUT017",1394.68603515625
"2513","FDR46","OUT049",2243.91333007812
"2514","FDT01","OUT013",3207.30297851562
"2515","FDD16","OUT027",1775.08935546875
"2516","NCU30","OUT010",353.582977294922
"2517","FDM40","OUT010",304.942230224609
"2518","FDI56","OUT035",1600.27099609375
"2519","NCS30","OUT013",1929.45568847656
"2520","FDU08","OUT017",1635.32275390625
"2521","FDX51","OUT027",5185.52001953125
"2522","FDA43","OUT045",3103.79345703125
"2523","FDX59","OUT010",13.5063381195068
"2524","FDC37","OUT018",1561.38012695312
"2525","FDP58","OUT013",3222.52392578125
"2526","NCY42","OUT035",2351.84448242188
"2527","FDF21","OUT018",2835.03442382812
"2528","FDU10","OUT027",1079.68273925781
"2529","DRL47","OUT018",1858.98461914062
"2530","FDA58","OUT018",3435.87426757812
"2531","FDJ22","OUT049",3138.21459960938
"2532","FDK50","OUT046",2554.65478515625
"2533","FDO38","OUT035",1187.06726074219
"2534","DRF60","OUT035",4026.00610351562
"2535","NCZ42","OUT019",740.383605957031
"2536","FDD35","OUT049",1934.68481445312
"2537","FDL25","OUT045",1576.60998535156
"2538","FDJ16","OUT013",854.508911132812
"2539","DRK59","OUT049",3997.2890625
"2540","FDI50","OUT046",4002.34521484375
"2541","NCB19","OUT045",1371.02514648438
"2542","DRI37","OUT035",976.537902832031
"2543","FDA14","OUT027",3454.21850585938
"2544","FDC08","OUT018",3290.57690429688
"2545","FDS45","OUT046",1761.33935546875
"2546","FDI21","OUT049",1096.35400390625
